,AAPL,MSFT,NVDA,GOOGL,META,AMZN,TSLA,AVGO,AMD,ORCL,CRM,ADBE,INTC,QCOM,TXN,IBM,NOW,AMAT,MU,LRCX,JPM,BAC,GS,WFC,C,MS,BLK,SCHW,AXP,USB,PNC,COF,MET,PRU,TFC,UNH,JNJ,LLY,ABBV,PFE,MRK,TMO,MDT,AMGN,BMY,GILD,CVS,PG,KO,PEP,WMT,COST,MCD,SBUX,PM,HD,NKE,TGT,F,GM,LOW,BKNG,XOM,CVX,COP,SLB,EOG,PSX,VLO,OXY,CAT,HON,UPS,BA,GE,MMM,LMT,RTX,DE,EMR,T,VZ,CMCSA,NFLX,DIS,CHTR,FOXA,LIN,SHW,APD,FCX,NEM,PLD,AMT,CCI,EQIX,NEE,DUK,SO,AEP
2020-03-03,109.18948658859424,84.02239741658497,76.64743578383393,76.54887598068898,84.74420956492915,90.52280674913064,106.00197667415831,84.86717772396261,104.51790094678826,69.79621677299116,83.49189985173938,110.4720667377486,133.11188848674425,124.45881837021709,130.5187432293838,102.36947055989243,93.11914972226634,103.5861918074087,80.27272817212632,123.8697895471979,85.11313671210031,95.79607729223814,108.66146972345751,94.60827667317739,88.26861210646156,80.68835363729954,92.74567801840226,98.77142078254583,102.91647900685933,78.31518526664645,97.24540331150209,110.06326114064326,90.72915513575343,118.86423008284798,112.01955745118899,79.57134110024639,100.06952033688728,99.1900582027862,84.75119305632029,88.66191229429506,95.07305824065385,111.81547028914596,121.80442361784745,92.6045084685709,86.8138960827852,101.87157801661667,78.26457737925917,79.7969844971284,102.84024144327306,87.79390189342996,109.55946531113632,97.56756323268958,84.9128598675754,130.52548819913235,86.08731989059186,90.83121064175901,129.81415178428682,97.89753993130628,101.88166162225049,137.40576959470002,74.84700796493875,87.65839156546856,76.13181849447756,85.43120961837812,64.24542159645465,85.90921218426705,136.82082141982164,118.0117421545948,122.61780261134139,133.7406808334632,101.21621222468707,96.70521330865756,97.19849634330559,130.02445025857455,97.35599276714856,114.89929940950641,110.23365094134536,113.97763479704335,138.6328915791686,98.17761025636898,102.89310170003903,90.53124528042598,78.03833655304179,89.291902264145,103.179161487235,113.71522717987386,94.31161848328107,111.20664285315955,86.6040405713565,135.4427936476954,99.46722991260616,76.1882276188704,93.01848221926844,97.06130002888065,100.68241936870659,77.97355053283003,88.12106903359643,101.67389953385072,84.28131683878885,88.02785147866719
2020-03-04,108.21256433728361,82.46709206482696,77.32365617156499,73.31530212218162,87.50760005995419,92.13153136540934,106.91986709323047,85.24332454851667,103.10046725252944,68.43567542522145,82.95753057047942,108.36054709096257,138.44370977185335,121.13035965058332,125.1102424185489,101.68399442120773,91.5958303190318,102.34653946818992,75.7396655427926,120.65012936640866,86.39737539645108,95.72631446235744,106.21622370088153,93.8088854586844,88.52106950834323,78.67298031454413,93.53244133681842,100.03466260522038,101.7034371634594,79.89838494205192,97.9683676985671,107.208997195377,91.09554233670212,120.86731417824335,113.61844406059814,78.97043215513357,99.82562901316199,99.97782091453003,84.57547226969055,90.17829589157748,94.47118408861691,109.13522311051567,120.4031499606927,93.32328429541441,86.12024535562225,98.69049873004934,76.06548321511964,81.55485480034451,102.13291739308193,89.22473683789414,108.54611426073268,100.2176404758757,83.86402636738104,129.70936505268628,89.67642356380857,90.5250795265275,131.98709055578595,97.70610982918909,102.00356961967397,137.89014974486625,71.87995886660205,87.99506039648489,77.35289340590457,85.494908683819,62.857897003892695,86.73782099808734,138.69449896235295,116.90966525782613,125.73672417227779,130.18330939382236,100.06401226508508,96.74061843612188,99.00167784044605,126.89654498174303,96.15312525814744,118.37076167921157,109.4399005979265,118.09114486346274,134.49575606344766,98.15602038795554,102.06655426096674,90.73181267337499,76.01459759098242,89.597604205815,101.72106721331933,110.34161382051117,97.1651210718387,112.30274775315144,87.52797942328236,136.36662454653165,98.89544101582727,75.665216555994,92.6577932705205,97.5615381859552,101.54828168047946,80.55314877481057,88.11812430119313,100.33099559853322,83.27407638295239,86.62070109623556
2020-03-05,110.10190351159235,81.61888123156673,77.31063029154117,75.3496367000767,85.75480424080205,91.21134186254383,106.93334248205299,85.19242373265735,102.12270297702806,67.56323427025079,83.5507928085561,107.14664745005997,141.19668870020604,122.42650302537538,126.43322816809224,99.74677448819261,88.50229514809419,100.04407469357928,76.23273412864371,117.61743233626008,86.63808768343542,97.43705628362466,106.80630881782731,90.99204799332176,87.69321084930152,77.55425373136795,89.95413735255569,98.61321510462122,101.47248474047075,78.6998859662648,96.08438189658915,105.22077949560466,89.6272191430895,121.18063291423293,112.2297667908957,82.17606689072561,100.38182768020884,101.91829204229543,83.32738765751623,91.38009721826978,95.83403556737132,108.40973895287169,122.17920187454332,93.34110384913336,85.96681615231799,100.26514282046269,79.78665814619741,82.24705920634614,101.56558279526435,87.9629660584708,105.3652524981205,99.35032566321154,85.3001476188405,129.07407307660756,89.73362411895091,88.96073298241033,131.30631017750466,98.43864284234614,102.7999509326909,141.05665728485673,73.7848561413774,87.50497904628845,77.94263140842077,82.62006473983985,62.572833483194444,87.8301218425434,145.28380918116787,115.09035617787737,125.88429348248428,130.75681605419842,99.94286654660272,97.80264382558298,98.70191090990512,126.72552107064968,93.35114920743507,119.0952741435471,109.49946589153079,116.95772551542107,132.99666013502897,99.96969080567872,100.66830671141733,91.66393425164674,76.14724314740174,92.32052502392708,103.56145431688681,113.06959914715698,97.69570902724023,112.24663593029871,82.86949689022597,136.8171257929347,97.76439492585196,74.04240008088416,90.33062082750615,100.4704920816494,101.3650978300864,81.55961312795682,86.7159414028902,99.10559481030394,82.41321295278388,89.11074419978672
2020-03-06,109.7136746762565,81.76297987990371,76.55976139259332,76.73426181908434,85.77879289091771,91.67220334279975,105.7979593603552,83.05214234886458,101.71094948379489,68.83817932461898,86.26818865987936,105.92222463995992,145.2863592566066,126.13730201775574,124.16520999762137,100.79080226870813,87.22631335501393,100.76231163811997,77.07526055584533,114.63688006355572,86.47764168190334,96.15916940655713,107.90708454199797,91.32178205871871,91.07469744012302,77.89233707964276,86.12486193911244,99.58564692234052,101.368526922587,76.567287676171,92.97646119564013,103.87237461023027,86.05284041338038,125.81246727654512,106.31242234377929,79.98051826649456,100.75724410067374,102.68119615227182,82.37469531493645,92.2770171433384,95.37117162949947,110.87949168863301,122.90417145790758,91.57076389359746,86.44523980650047,98.20552118347126,81.68999602856873,80.67047633552329,104.16651144901792,88.80323801267112,107.34887536806401,97.48670833841835,85.19811759614161,131.06570687099853,89.08937473116983,91.43088878066823,131.97790943140996,97.5785387471967,100.3236442283541,142.97733739230947,73.86879938266846,86.2953175434274,80.69647161905824,80.1436424271888,63.20743285161608,86.76536301664646,148.13028347455543,117.19260885788476,129.38567380066792,130.87573959722886,100.93627343040068,98.88983968643345,100.95921505990002,127.76935474205177,93.15034489514191,122.58784632071624,113.5688693799338,118.4806939022563,132.93529954049004,100.06454414662733,98.69953581214261,93.33043095759642,76.65299578922699,92.68258706014774,105.99950060872057,118.50408000658177,99.76217734924445,109.11546830261238,80.40031462148983,137.71225590992745,95.28422560883764,76.05814637984312,90.34535585831917,101.79459028581337,102.62366929212085,81.11255148298646,88.43023164827132,101.06638619278472,83.94141183815282,87.84867439530922
2020-03-09,106.94738409330644,81.84886899968392,74.21051412587754,75.14694173497112,84.96355791090572,91.67631749873124,108.47161298278934,83.1805180526479,102.5196953272476,70.18239368986659,86.72521922467304,105.67271162382801,147.22930769975684,126.1125995986542,123.98830480834766,99.304831838435,86.98280530382956,101.50557696870126,75.94264511197305,118.50317988403232,83.71148321203012,102.098633472708,108.24540471275708,91.00404847929691,88.8191591832662,77.987728888221,82.95182758720824,99.1850048515421,100.11687441610471,77.93807071639154,94.69005440554585,99.409072056752,85.93892913823814,125.24395059116742,103.62470728387709,78.75100560981213,102.14098347878185,104.22695580881751,82.19824406653416,93.21153150362717,93.89795025759891,107.58164519999454,126.20275375463683,88.32115528466892,82.4301448417957,99.18157387852374,79.27952914448511,79.3409690279594,102.60315910613001,90.64319495222276,106.17578304520836,98.55826802258291,86.17657199157281,131.47652257639706,87.37355945372283,90.19093281789377,132.1682481108159,98.29269919643299,100.08575369184354,143.39377328200285,74.80582853096409,85.94337440752177,81.01649341092173,80.71611595971562,60.73867966457329,86.31343656357947,149.29195093330478,115.24692539011454,130.21562479628582,129.43516875185915,102.88352961860082,98.83796402807494,101.74310927182206,127.89683626470499,92.82685947272462,119.2621183830199,110.29932503998904,117.41999058202619,130.67320724514792,98.28585488341338,100.57777139134643,94.28835330746153,75.18391796264285,94.39510737987071,109.6680212008696,121.95967811188729,100.1475843218954,109.56668297064101,78.79916212016232,138.8404277121999,95.95839740048343,76.0536073993013,91.47481100355226,104.25931913370638,105.43583453306071,80.77616123713473,85.14933305568692,101.60883983416464,86.47685479273926,89.64680682148882
2020-03-10,104.55542624925316,81.7246700040871,73.4745913749035,75.1649775368295,84.40495876048209,90.66088737518452,107.33427188979523,80.05590460475263,99.50495800975038,71.25606208130884,85.12480809188312,104.95125124988454,148.3537088734101,122.29796192391693,124.94561103392232,96.77904737828732,88.45542544848178,97.94493383372858,76.20023391746574,119.50008552365912,82.4465716662215,99.30707966954017,108.45193865011447,89.60780626109502,87.5969776314224,79.0162818611615,80.72338841541912,102.78721173686594,101.79133751080293,79.9118377588425,92.36084785972989,98.3228799337398,83.98047149664141,125.45383753614622,100.45626630860825,73.90807678702856,105.19333637780674,104.39331131071164,81.8806978898188,94.51417097238513,90.002354897931,111.12300253457967,127.03918094924815,89.44342374204867,82.91980999875503,97.4639915534715,84.27522380545757,79.40551163301737,105.26221052245064,90.83972904044582,108.5415047443947,100.32617039057985,84.45272503338124,132.95512584617262,86.29534970744287,87.92395046177244,128.25583247257677,97.85846579684258,100.25019233572314,142.0061346323528,74.30984847351425,83.34701623968999,80.16647986069168,82.59788597035367,60.56440359297037,83.67975894439368,153.40799758240684,116.66163069701216,127.23841205758126,124.90381166889605,102.41209719374926,99.74636167079125,102.04501136377367,128.35692777361865,94.1394206206865,122.3891785815231,109.95253526693563,118.03893102855521,127.8432612288343,96.39573176107305,100.29391455752143,94.58545680531994,74.28971784562513,92.60826377204756,112.71614113941291,125.1915564308712,100.59771960612025,113.33247693582516,79.81151999800828,139.084448479863,94.77957729267324,76.65004915479264,90.546037752051,106.53969430971367,100.35906247073254,81.44886789595337,84.0274055963631,99.66135314363007,88.25443452487971,88.3381669147015
2020-03-11,102.66411836355296,81.69879186430981,71.9188368316622,76.72015153566399,85.7830507378503,89.73398361575691,106.73943316243086,79.14863208814883,97.02954637736502,71.90465001182409,82.99934620134076,104.56653231286053,155.83308072343155,127.43387940477682,128.3142172353034,94.65808534687477,88.20723661913473,96.6930366690449,76.98861657182793,120.96003492379366,85.69814500471638,99.79954182543035,110.35300685543838,88.5798915088918,89.11869780451993,79.72993097555768,79.52840574452773,104.43768911635478,104.63195735990371,80.31564183540681,90.36927293751346,96.28855303288688,81.76617206188189,126.28648070998692,100.3634730112189,73.2697145624672,105.85433326465122,102.7233007603396,83.59708249341224,94.5800461351479,89.88907311132014,111.36717663054563,126.75173466711563,89.01696608624799,81.334663645197,97.71559753264528,85.37606821145785,80.78715066315704,106.4791812876353,91.09217102466471,108.53205022192915,99.96332600351931,85.50702221547412,131.46916911654108,83.54275258773394,87.66543927096599,126.75542652865452,97.95524666799345,99.78427986591974,142.71662770422665,73.45150852580717,80.81622347045906,80.08708843790122,83.47762587399417,61.16697370014407,82.60673433691392,154.7997123246347,118.05401548085179,129.5809997231701,121.57204201854522,103.95558994693283,100.252822661414,101.97116765261727,124.22629831933938,93.82036230991824,122.2258406227198,111.62138379163471,119.95530622230982,130.23064091029852,90.47863051187454,101.39935691550015,95.5498864659043,73.68299829709557,94.00037431614476,114.07773488812454,125.00851234580554,100.30832048644571,117.12322354604359,81.48494333293851,143.20799467420963,95.68474655581404,76.67412002177359,87.12361785667177,110.20756623947501,96.38477786531418,78.11132465902354,83.70357724621343,100.88833833827069,89.09834373793727,90.16847304288049
2020-03-12,103.71572898852699,81.37301775249537,69.45690159926772,77.38639026496263,88.38198001796499,90.28732081672138,103.37394388163142,78.28100841377922,97.06117064791273,72.5199040294628,85.75621938919673,106.35041294468837,151.75693733434582,128.7194439771067,133.08063566373073,93.60532015629926,87.1833733801459,100.25170562017563,75.11602784853217,121.02356547466123,85.14746050745839,100.40390927850807,111.30726892411163,90.49691790896959,89.57259082329719,77.88561272708155,78.8322100653533,102.7900606107379,102.25917483147163,78.82843824127256,89.46454569443965,96.00181484721003,86.03565827845,123.60727697679962,102.27623480429071,74.30394857034982,107.01439663599695,103.08656559666807,82.6391621958218,96.77596345972623,90.59124123596314,112.99259975866597,126.27384466003413,89.05978814327901,82.85977631932869,95.2387114173756,85.59485924212643,80.26262084191433,109.41928174971882,88.64787929008591,108.71518345573898,100.364085855862,86.20605031409592,132.46767667143163,82.8187696883914,87.41407263679115,128.62652176412695,98.20994975458903,100.63247617016819,146.37388715974433,73.35029195255242,80.42972034556011,78.01337315153236,86.10829755908908,60.60176253528986,84.80482974002716,153.70705998181066,120.8696205903355,128.10546093729374,119.72600084501812,101.91328454718831,99.52356294982985,101.03419939105413,124.96283001601924,95.83250301176889,122.01177409085189,116.493536717649,118.90709123236161,128.56419048832538,91.37385452861955,101.40273289763842,95.48779036179876,72.7978217494182,93.77322416410287,111.68197489934934,120.38047446216027,99.55947484051222,114.9026225896458,81.27182038418567,143.3815418300167,95.82242658367389,75.62515257668397,85.73014067091881,113.08764723137973,93.50992485911071,81.336848814922,79.55294974961045,99.85615469271193,91.61961013684615,89.85199626940809
2020-03-13,104.04227948808926,79.050666432742,68.37243092953685,77.63901518939284,90.51291322565605,88.55039476152515,101.92954963788496,78.75381817879948,99.41732267655871,72.94423314395345,86.66316586687812,102.34991087881231,150.54825307095228,129.19864462604468,130.66863355039183,92.73422751386285,84.5081990023839,101.54451153082948,76.40341922012801,122.28531392412658,83.54363381406866,101.51456501597245,110.95575530209811,87.97226267135949,88.56621077014573,73.30701454155503,78.75249466886343,102.19985829900513,102.734303680888,78.41433148542352,90.00042596875505,99.29095895267635,86.99423809582157,120.43399312694822,106.34850640076552,74.9352205368063,110.18165082823077,105.62375024257548,83.30630634390171,96.65602987271367,89.72990502774184,110.64461722229095,126.6783048534166,88.37725601184229,82.67857944627015,94.94294524765964,88.14995207368764,77.8852791856524,111.12768588909756,88.50936949659065,110.07101944272758,102.32878619726237,85.45325732389642,131.08187921942536,82.63025693283186,89.3537776204478,129.51663797877774,97.8584636752834,99.30832491712455,146.6752430933293,76.23003725439158,81.08454828888581,79.32824335329185,86.8329834600185,61.586725141861095,83.1590116859352,154.43245606062638,123.10796046041403,127.03006323688173,119.79927016220053,102.90525973170332,98.13319248704335,101.50106886918554,122.33431852113912,98.11206759365308,124.57682796393729,120.9803469778072,120.19223573927624,126.71212245953825,94.20319618194014,100.01349208094759,96.57818023359775,71.57763434524381,90.16348185960646,112.33398285114629,120.14251409111993,97.10030950177799,115.15122041794082,80.11295621999362,139.21239510891692,96.08907786722123,78.51690676275321,90.09346728329308,111.22467639193994,92.73485220368089,80.85400471292188,80.1623566677927,97.7302194988773,90.06404845428304,91.45677246419739
2020-03-16,105.51028557574271,78.25777126492216,66.96109853171582,79.36284058102474,89.80717257806144,89.37697611756018,103.01219654357887,81.73835166561219,99.3966490366785,73.56075350668593,87.46580777853326,100.38705775386683,149.58420297136644,126.2193984259856,127.26899406057754,93.22841311895141,82.48139045027234,102.49768244973572,76.8806962827439,125.19777331942375,82.93000353511404,100.49862220325294,109.49239705098095,85.06782412983793,87.62193978483944,73.50627086395922,78.72282328993744,103.84091894392166,99.82788950893122,77.41057115836486,89.12858090976829,96.15644161951067,88.0061915762178,117.12262267455648,109.08934092143427,75.17384297756749,109.02947985841749,108.33369259658548,82.55725195297468,93.4155196010095,88.33183710421415,110.34800014085016,127.64613642897255,87.13485550505656,83.10564946542738,94.82392423630411,86.6353131521279,74.93162732878127,111.94309282049394,89.41696339239216,111.52132064836624,101.93335709643306,85.39761343702799,130.560415347657,83.56805310907419,88.39990687154688,129.51582486448177,95.14114913267527,99.58439891090406,145.60712997961383,76.55718390668818,78.38724268222023,77.14069959821282,89.53500259921137,61.455502262038145,85.12977399407572,151.19963666410243,124.05587903537987,130.40227723279907,121.87369728451588,103.46781382054498,96.81301527993986,97.32566344236558,122.24432809488137,96.88981237570921,124.49687814557917,121.84546798865192,119.45823891972016,125.32297424203152,95.53072134354242,99.21156614563706,98.87194629729993,72.0822059004973,94.8740797478052,110.83650631637943,119.81065026816562,95.74841248171117,118.5129460430163,79.85466821226514,144.06783920326583,97.93976188606935,80.45853039135453,90.90618517182607,112.69456058493785,93.64091957870994,79.14320469664266,80.90558755798409,99.43392361583936,91.89273579256803,89.88786756211356
2020-03-17,104.64034768685624,79.7127773965076,67.76300662889237,78.22682107959984,90.16506354097275,88.56082318211325,103.70361843734759,82.69780864208687,97.8527015915548,74.2821823296024,86.89075264968528,101.76221604074132,152.30231852924493,126.29820028348549,128.13624868820904,92.95502398832855,83.01785922989076,101.1667433659492,76.66854604035672,126.25649430978665,83.15239622855948,101.01472380706976,109.16229350739992,85.88759825895674,87.1384578855737,74.45590015314141,78.66991199598567,101.65270286475352,96.35842123342569,77.35732617069523,87.86477640640305,98.13521940445098,87.93886170441726,109.40927611522903,107.57364256834585,73.87892425499626,107.02754950320723,102.77301374357268,81.07785153589458,95.77029949533473,86.37030100183769,108.91125692626393,127.6791910950686,88.34019943970982,81.10036903721569,95.15887006250236,85.81998355343259,73.72197619538366,113.53564096825508,88.66236367423086,111.38644195669933,101.46583690966902,81.79083435820532,127.77350596818802,80.54872980251672,89.17309227038805,124.2742869488674,97.24336905221604,100.57434731545575,149.02101388316393,76.82794444364313,79.12165912058298,75.55295874747921,93.91144421599981,59.71189976702577,83.23536741101087,147.37806215499347,123.34812927975116,133.87472587349876,125.65247868828344,99.80533100535544,95.07555864606103,96.74383383449633,122.10119911625318,96.41265428640902,125.80915922089109,123.84130040647277,120.10917296412424,124.91792157051307,96.22911103758325,96.16728607029023,102.49136183846062,71.18660238495215,95.66180542188292,105.95652957154924,119.32212189431644,92.60818948002813,115.64229726255284,84.77352347193246,145.20511788151055,97.90983603413291,81.0387317057532,90.4411104161725,114.31454252715874,96.38883821540507,79.09867654343029,78.8637193187922,100.22855943211381,93.6830076848494,87.21574800655372
2020-03-18,105.00353275909097,77.55521668443258,68.59797133414658,78.29906894442826,88.78179103656912,88.81298649599057,104.97817114656853,85.11821153347194,93.67789694296295,72.21799611665536,87.38231411699772,102.91777922271608,149.36660983444114,128.0711344133411,128.79596522242198,93.67135546986275,84.50629433328932,101.77836219731901,76.85244074389594,130.43641763128426,84.64638517370696,99.90467657229665,108.80623232853317,84.85871551476852,87.34260527768619,74.17677345866389,80.49289877558051,104.08660622430487,98.38491964341118,78.48815119644004,89.56541902965832,101.43784563301989,85.86500841708133,109.25603457730817,108.1523073694111,73.6197641695079,108.4980047008678,104.09658860362224,82.08586922513626,96.69547619395374,85.74648363887084,109.58722536461607,126.5920460503601,91.3789898636254,82.36173064191851,96.86873167384387,85.9772623527655,72.50617218046095,113.78235341427157,88.0044277046801,110.45180495922806,103.09710274766574,81.3616758677049,125.73461892467081,79.27384621607527,87.41338174650227,125.59061638119586,95.8824407140534,103.43473122716252,147.75744749370708,75.23388980110614,78.37861211661382,75.35681677360556,93.57000629268526,60.07653137133777,84.42398832961736,147.0502111231143,125.55824184363411,135.06020106236932,124.60477661982875,99.61179230182327,94.79731848158238,97.98054323360016,125.43339684070635,98.18279282870881,123.61029337071913,126.38110014229748,122.58094755679853,126.13784247031428,98.35199077524001,96.70641589676865,104.93601585706107,71.4496726801543,98.47106772471183,105.9274951349607,118.22200742121498,90.47925251027179,116.03327516591706,86.2365680281194,141.28370873465832,96.84030397995181,79.48845267795892,95.12742538224384,115.36344601605128,94.08174542921093,78.17910250485764,78.61369741857767,100.18779170634318,89.6593425893458,89.45342968602522
2020-03-19,106.34881784745313,77.28446287401476,67.37846501362287,78.29460802990718,87.04779332081506,91.29790736594107,106.16648685216714,86.242133121616,95.49089321759291,71.09826020915038,85.6836720004717,100.76979832001373,151.69203766401057,129.39800443995927,125.73866873649311,94.54364659581411,83.82310836143017,101.77935979139517,77.96248572085854,130.37854193648243,85.72323115983879,103.67735742480907,108.40851313825401,87.5185425147849,90.08277169775003,75.17905665870973,77.81780332483893,103.5969412551284,102.36440401977072,78.47209610727425,88.99540643226985,103.42576447113314,85.60655880823059,106.44661971617919,109.05498786073633,73.05648739818686,105.87691918007529,103.0988825616192,82.79820536946436,96.43639505672331,83.86138256479008,107.22700479727013,128.21660860011812,89.21359192368371,82.2717150514649,97.89841867432314,86.87113223532398,70.89957906606135,112.21193305580475,88.94445934620327,110.38601157098242,102.82580935543993,81.43242069844693,122.1649536755733,77.33700866698322,89.3385430292763,124.48236682345197,91.1986070105088,103.6511948633803,149.45258067964633,73.74668473649754,79.01469001270436,73.93518152376758,94.94596304427385,60.15223394306116,84.84631407902323,145.04150565520544,129.43271773619978,133.11352705203868,126.20524812105127,102.2053462702133,95.79188243165429,97.80850316340788,119.51057488192902,98.13655654303408,128.42062980664434,125.75620752764658,126.0468297357485,123.370507681718,96.50682606876263,100.12121336523903,108.00119758106032,71.1107916298852,100.18290349555173,104.85215636144343,119.03994184977759,90.56450295439,113.9986342310132,84.90383702537225,138.7133909626467,97.13822754480962,78.98676126228843,96.97471815601405,120.08359030009346,96.79690942812734,81.30429702062548,82.75419600805655,103.67950386626947,90.71260784097953,88.7733422300892
2020-03-20,105.72274971671843,76.0405633713986,67.04800243952815,77.89098046015937,85.07824837230466,91.01818510285447,110.63124209393106,88.20854601808405,94.11404507461032,69.65649893936819,86.37290864025651,101.92805031253813,153.4961105575638,127.67730308874448,125.7346375499197,95.97220017205031,85.87847532541846,100.18804691473755,81.59727839808497,131.9793624219271,84.58894820889823,102.39153520860064,108.6062492311237,87.27471024622035,91.20008965513206,73.69555913243393,78.36090382723864,105.30403214044244,101.722855516802,78.49010152481931,87.60084277945829,104.1650571957676,85.02406453920825,105.33103676886815,105.686343461455,73.07040427207203,104.19852772984439,103.95586739294637,81.82926066196437,96.68532402703394,82.00679686786992,105.92842188564427,129.36559523669985,85.89661045563643,79.74265661630655,100.98812667653291,87.4836293706781,72.9178668290427,113.73045121591952,89.60403414485975,106.43365847778132,101.27120682121367,80.77506966815949,118.36575247132657,78.75696324433778,90.94118250997653,122.9900412073662,90.77543678516786,102.42312010509372,150.66363826966818,72.76925413159022,79.41015141669003,74.49641305925947,90.88934229385369,59.955268134615544,87.6834654378856,143.02026124660208,130.09522460298618,130.2710334340456,127.11909855084708,99.91429131669715,97.55037859018508,99.56476393940396,114.51317168027147,99.9995407113031,126.44216443918164,128.04584780709655,128.72944318811577,122.90620464371653,96.77003860322215,100.62766324358807,106.18486577842825,70.86381703882306,97.84256910095814,102.37103113346097,117.60164982077042,89.77766181041603,116.3166365599573,84.46922630202536,138.1925636577063,98.24402969747783,79.35206193333549,100.49685442562448,120.7770687697173,95.96432650592044,81.38232662954933,82.8148332396396,103.21917126987618,94.4298265413702,87.02536688947457
2020-03-23,106.72029722397498,76.23271852807162,64.57628766940888,77.30710108483069,84.35921243696262,92.71986899226542,109.009700446732,91.51129865335997,91.98248069594611,71.21979279007756,84.36928149343912,104.66352796628729,156.03907274665715,127.5698874511109,127.27498982587875,92.33902938853305,84.27268970965599,99.22866724688122,82.61715691013907,133.87726031885384,86.76555183200743,102.11913112107331,105.57760733031043,87.12569292053873,93.09401493625839,73.20766643421892,78.90018257532807,104.9225862522776,105.48313711562743,77.70820755077737,88.31851245221422,106.93372336968207,81.77738025740308,107.51155335422817,103.87142773111029,73.34690731398162,107.3661308066746,101.14717949877993,76.7392123135255,99.62848655799334,81.24570330094343,110.34027273585332,129.45264174797475,85.51872956081075,78.87686114845151,98.12922951999538,87.86877163846664,70.64762482095362,113.60125552744562,90.46627040464277,108.55487369747266,101.29849974875978,79.41881003763723,116.17485049998717,79.83969333542781,91.97636007394748,120.98384050636797,91.22161969165936,102.14748320324776,153.4368161472914,73.68662251791629,80.98393570665749,74.93961256108041,92.25250107990158,59.89168542240685,83.43668359990501,140.05356918867818,130.96146517948867,131.59110590633298,130.15949745707195,100.44547892942772,97.98566692184991,97.99284268311995,113.0895658409447,101.96981818655364,123.80423983467604,126.92380345866331,128.68118786370061,121.50903752966946,96.29289221274952,102.38027105910557,108.19282775398733,69.95949944005939,96.96029594181459,101.36778023557108,115.71089972937739,89.6630254832672,116.97273301780129,81.96356904570165,139.48802048799845,99.58688110793601,78.76033104696963,101.31437992921076,122.23878275780807,97.38698372187993,81.90036581597255,85.60227077386851,100.95136393949619,95.59424606510697,90.91917839297898
2020-03-24,105.33949464972432,75.66305706557132,63.957207779120125,77.44295785970976,84.80565088973874,89.42454392041542,105.51174541350296,90.19932526442918,88.85447804955461,73.59725206054,83.78833411876941,104.59230126532017,158.56760180561076,126.03648030438703,124.18182136433431,90.28499685705904,83.63973334882108,98.32319887351602,83.98130247054736,131.42183047738723,88.20531920138897,100.79498570516976,103.43949457043695,88.52240816354553,92.31337653244597,71.88176340972208,76.93133209377615,103.85480355433761,104.1472980913657,78.76482955184659,88.44849223525641,108.31936788809726,84.73166098128456,105.50992105495187,103.00775378376947,72.85432215274366,103.70948921686625,100.30734930666272,78.48212448649645,99.85775765629748,84.33096282778138,111.8009563704405,131.22205113286233,84.31674804027358,79.87935990567703,102.26307499316889,87.19906930553141,69.6149805724318,116.50499608298763,87.6532638740483,106.72135578742909,99.38382937980609,81.6363302579953,117.1915538815422,76.81121147452654,93.5366002473115,121.22125637826615,92.71475836618787,103.13141580168359,155.95882961452975,74.18867016405466,80.76916828396654,76.03809288979883,90.32450377903787,60.77059676105895,82.12512174108986,139.33636495401197,127.44029612453434,132.35672493295874,134.1852311111716,101.93493635827402,100.16476878366107,96.03775708186716,115.15174801841832,98.53216934833917,121.68743905230346,123.79500841917468,132.03547323165537,118.59983339856572,97.38186429861993,99.91806911438115,108.7369408089471,67.58225832072088,97.07827519046131,105.29751068911546,115.25757000510066,91.85557199974649,115.19189056363972,81.99289557708394,130.855675385796,98.85262558252688,77.29689946649549,103.26729580896561,122.17357846345043,96.93826322334048,83.12303246626395,85.1190286935097,101.98527919693876,98.44567165653714,88.95964385546506
